filename,sign_id,subject,repetition,sign_name,num_frames
053_008_005.npy,53,8,5,Appear,80
060_008_004.npy,60,8,4,Copy,53
018_006_004.npy,18,6,4,Skimmer,80
015_004_004.npy,15,4,4,Born,59
008_009_001.npy,8,9,1,Pink,32
037_001_003.npy,37,1,3,Ship,142
044_005_001.npy,44,5,1,Rice,60
049_008_003.npy,49,8,3,Yogurt,113
046_009_003.npy,46,9,3,Candy,105
054_003_003.npy,54,3,3,To land,103
003_005_004.npy,3,5,4,Green,77
037_007_005.npy,37,7,5,Ship,100
009_007_003.npy,9,7,3,Women,73
053_009_003.npy,53,9,3,Appear,67
057_010_003.npy,57,10,3,Dance,57
060_001_003.npy,60,1,3,Copy,112
048_009_005.npy,48,9,5,Spaghetti,94
048_006_002.npy,48,6,2,Spaghetti,105
003_010_005.npy,3,10,5,Green,88
004_009_003.npy,4,9,3,Yellow,41
019_010_002.npy,19,10,2,Bitter,37
012_009_003.npy,12,9,3,Man,99
053_001_003.npy,53,1,3,Appear,72
034_002_005.npy,34,2,5,Map,157
059_008_003.npy,59,8,3,Buy,83
060_004_002.npy,60,4,2,Copy,72
061_005_002.npy,61,5,2,Run,91
049_005_002.npy,49,5,2,Yogurt,93
051_007_002.npy,51,7,2,Thanks,89
045_003_001.npy,45,3,1,Barbecue,123
011_010_001.npy,11,10,1,Son,71
052_001_003.npy,52,1,3,Shut down,72
041_009_003.npy,41,9,3,Perfume,130
062_010_005.npy,62,10,5,Realize,53
003_008_004.npy,3,8,4,Green,61
064_010_003.npy,64,10,3,Find,113
014_010_002.npy,14,10,2,Drawer,16
042_006_005.npy,42,6,5,Deaf,142
047_005_002.npy,47,5,2,Chewing-gum,62
054_001_005.npy,54,1,5,To land,99
039_006_001.npy,39,6,1,Name,99
051_005_005.npy,51,5,5,Thanks,87
007_005_001.npy,7,5,1,Colors,73
044_005_005.npy,44,5,5,Rice,75
025_003_004.npy,25,3,4,Uruguay,82
023_001_003.npy,23,1,3,Food,91
008_006_005.npy,8,6,5,Pink,71
049_004_005.npy,49,4,5,Yogurt,102
051_008_003.npy,51,8,3,Thanks,76
009_001_001.npy,9,1,1,Women,67
037_010_004.npy,37,10,4,Ship,110
051_008_001.npy,51,8,1,Thanks,76
016_009_005.npy,16,9,5,Learn,69
047_006_001.npy,47,6,1,Chewing-gum,104
060_008_003.npy,60,8,3,Copy,60
028_004_004.npy,28,4,4,Where,71
035_010_004.npy,35,10,4,Coin,113
040_008_003.npy,40,8,3,Patience,104
046_004_002.npy,46,4,2,Candy,76
044_002_005.npy,44,2,5,Rice,70
035_006_003.npy,35,6,3,Coin,115
037_005_002.npy,37,5,2,Ship,47
009_009_003.npy,9,9,3,Women,64
056_007_005.npy,56,7,5,Help,83
045_010_005.npy,45,10,5,Barbecue,137
012_010_005.npy,12,10,5,Man,107
048_001_002.npy,48,1,2,Spaghetti,130
060_002_002.npy,60,2,2,Copy,74
012_007_002.npy,12,7,2,Man,50
026_008_002.npy,26,8,2,Country,44
038_004_001.npy,38,4,1,None,59
058_001_004.npy,58,1,4,Bathe,105
007_010_001.npy,7,10,1,Colors,54
012_001_004.npy,12,1,4,Man,73
003_006_002.npy,3,6,2,Green,101
031_007_004.npy,31,7,4,Breakfast,119
053_006_004.npy,53,6,4,Appear,77
053_010_001.npy,53,10,1,Appear,68
028_007_005.npy,28,7,5,Where,134
023_006_005.npy,23,6,5,Food,54
049_006_002.npy,49,6,2,Yogurt,140
024_008_002.npy,24,8,2,Argentina,39
051_010_002.npy,51,10,2,Thanks,51
055_004_005.npy,55,4,5,Catch,78
024_002_001.npy,24,2,1,Argentina,105
046_009_001.npy,46,9,1,Candy,95
034_007_004.npy,34,7,4,Map,135
018_008_004.npy,18,8,4,Skimmer,84
056_006_004.npy,56,6,4,Help,105
052_002_005.npy,52,2,5,Shut down,45
054_007_002.npy,54,7,2,To land,82
056_008_001.npy,56,8,1,Help,51
034_004_001.npy,34,4,1,Map,116
008_002_005.npy,8,2,5,Pink,47
059_009_002.npy,59,9,2,Buy,77
009_003_004.npy,9,3,4,Women,83
045_002_002.npy,45,2,2,Barbecue,149
004_004_003.npy,4,4,3,Yellow,66
001_007_003.npy,1,7,3,Opaque,86
062_008_004.npy,62,8,4,Realize,143
062_005_004.npy,62,5,4,Realize,142
041_005_005.npy,41,5,5,Perfume,108
063_010_003.npy,63,10,3,Give,107
032_001_004.npy,32,1,4,Photo,74
026_003_004.npy,26,3,4,Country,95
031_010_004.npy,31,10,4,Breakfast,116
014_007_005.npy,14,7,5,Drawer,23
062_001_002.npy,62,1,2,Realize,74
040_004_001.npy,40,4,1,Patience,68
060_008_002.npy,60,8,2,Copy,113
006_005_005.npy,6,5,5,Light-blue,110
048_002_001.npy,48,2,1,Spaghetti,115
006_006_001.npy,6,6,1,Light-blue,105
060_006_005.npy,60,6,5,Copy,111
003_009_001.npy,3,9,1,Green,73
035_009_003.npy,35,9,3,Coin,79
028_001_003.npy,28,1,3,Where,66
042_001_002.npy,42,1,2,Deaf,81
033_007_002.npy,33,7,2,Hungry,85
029_002_003.npy,29,2,3,Mock,141
062_002_004.npy,62,2,4,Realize,114
039_001_005.npy,39,1,5,Name,74
004_007_001.npy,4,7,1,Yellow,50
037_006_004.npy,37,6,4,Ship,83
044_005_003.npy,44,5,3,Rice,63
037_001_001.npy,37,1,1,Ship,69
034_010_004.npy,34,10,4,Map,123
054_004_003.npy,54,4,3,To land,80
041_001_005.npy,41,1,5,Perfume,113
027_008_002.npy,27,8,2,Last name,41
046_006_003.npy,46,6,3,Candy,101
012_004_003.npy,12,4,3,Man,136
029_007_004.npy,29,7,4,Mock,93
050_010_005.npy,50,10,5,Accept,90
042_003_005.npy,42,3,5,Deaf,80
057_005_005.npy,57,5,5,Dance,74
050_003_005.npy,50,3,5,Accept,62
017_003_001.npy,17,3,1,Call,69
002_003_003.npy,2,3,3,Red,63
036_002_005.npy,36,2,5,Music,97
034_003_005.npy,34,3,5,Map,153
034_004_005.npy,34,4,5,Map,126
058_007_004.npy,58,7,4,Bathe,89
059_010_004.npy,59,10,4,Buy,83
031_010_003.npy,31,10,3,Breakfast,91
064_003_002.npy,64,3,2,Find,67
048_009_004.npy,48,9,4,Spaghetti,78
001_009_001.npy,1,9,1,Opaque,119
046_002_001.npy,46,2,1,Candy,111
053_002_001.npy,53,2,1,Appear,72
006_008_004.npy,6,8,4,Light-blue,143
014_006_004.npy,14,6,4,Drawer,55
016_007_003.npy,16,7,3,Learn,83
059_005_001.npy,59,5,1,Buy,51
025_010_004.npy,25,10,4,Uruguay,80
048_008_003.npy,48,8,3,Spaghetti,115
023_004_001.npy,23,4,1,Food,69
028_003_005.npy,28,3,5,Where,68
064_002_001.npy,64,2,1,Find,70
031_010_002.npy,31,10,2,Breakfast,96
036_009_004.npy,36,9,4,Music,81
011_006_002.npy,11,6,2,Son,48
012_001_001.npy,12,1,1,Man,38
038_001_002.npy,38,1,2,None,78
038_008_001.npy,38,8,1,None,42
018_009_002.npy,18,9,2,Skimmer,102
011_007_005.npy,11,7,5,Son,40
025_002_002.npy,25,2,2,Uruguay,93
004_002_005.npy,4,2,5,Yellow,45
036_009_005.npy,36,9,5,Music,96
062_003_001.npy,62,3,1,Realize,65
032_009_005.npy,32,9,5,Photo,113
015_006_004.npy,15,6,4,Born,77
062_007_004.npy,62,7,4,Realize,68
001_006_003.npy,1,6,3,Opaque,72
042_004_005.npy,42,4,5,Deaf,82
001_008_001.npy,1,8,1,Opaque,47
028_001_001.npy,28,1,1,Where,45
005_006_001.npy,5,6,1,Bright,97
011_004_005.npy,11,4,5,Son,81
024_002_002.npy,24,2,2,Argentina,55
052_010_004.npy,52,10,4,Shut down,104
008_003_005.npy,8,3,5,Pink,65
041_003_001.npy,41,3,1,Perfume,95
002_007_001.npy,2,7,1,Red,78
008_005_002.npy,8,5,2,Pink,53
049_005_003.npy,49,5,3,Yogurt,161
059_002_005.npy,59,2,5,Buy,53
040_010_001.npy,40,10,1,Patience,173
003_007_005.npy,3,7,5,Green,66
060_006_004.npy,60,6,4,Copy,106
051_004_002.npy,51,4,2,Thanks,79
020_006_005.npy,20,6,5,Sweet milk,50
018_007_002.npy,18,7,2,Skimmer,92
041_010_001.npy,41,10,1,Perfume,128
032_001_005.npy,32,1,5,Photo,70
045_010_002.npy,45,10,2,Barbecue,59
053_009_001.npy,53,9,1,Appear,57
027_005_002.npy,27,5,2,Last name,64
036_007_001.npy,36,7,1,Music,78
024_009_003.npy,24,9,3,Argentina,67
006_008_001.npy,6,8,1,Light-blue,200
012_003_004.npy,12,3,4,Man,78
052_010_002.npy,52,10,2,Shut down,111
006_002_001.npy,6,2,1,Light-blue,107
046_001_001.npy,46,1,1,Candy,114
060_004_003.npy,60,4,3,Copy,98
054_001_001.npy,54,1,1,To land,59
053_002_004.npy,53,2,4,Appear,103
002_006_005.npy,2,6,5,Red,106
020_003_005.npy,20,3,5,Sweet milk,75
015_002_001.npy,15,2,1,Born,40
005_003_005.npy,5,3,5,Bright,103
052_006_005.npy,52,6,5,Shut down,82
003_008_002.npy,3,8,2,Green,66
055_007_004.npy,55,7,4,Catch,54
043_003_001.npy,43,3,1,Trap,75
031_001_005.npy,31,1,5,Breakfast,143
020_002_004.npy,20,2,4,Sweet milk,46
028_005_002.npy,28,5,2,Where,79
021_010_002.npy,21,10,2,Milk,79
040_003_004.npy,40,3,4,Patience,68
034_008_004.npy,34,8,4,Map,129
019_010_005.npy,19,10,5,Bitter,29
049_004_003.npy,49,4,3,Yogurt,80
012_002_001.npy,12,2,1,Man,106
055_009_003.npy,55,9,3,Catch,61
042_002_001.npy,42,2,1,Deaf,142
062_002_005.npy,62,2,5,Realize,107
013_009_003.npy,13,9,3,Away,76
006_005_004.npy,6,5,4,Light-blue,110
003_009_005.npy,3,9,5,Green,66
029_001_004.npy,29,1,4,Mock,110
031_005_002.npy,31,5,2,Breakfast,124
046_002_002.npy,46,2,2,Candy,126
009_009_001.npy,9,9,1,Women,93
017_002_004.npy,17,2,4,Call,65
007_007_002.npy,7,7,2,Colors,52
041_003_003.npy,41,3,3,Perfume,162
024_001_002.npy,24,1,2,Argentina,97
031_001_001.npy,31,1,1,Breakfast,144
064_005_001.npy,64,5,1,Find,99
056_008_003.npy,56,8,3,Help,54
048_008_001.npy,48,8,1,Spaghetti,132
057_003_001.npy,57,3,1,Dance,62
008_008_003.npy,8,8,3,Pink,41
056_001_002.npy,56,1,2,Help,60
027_003_003.npy,27,3,3,Last name,76
044_001_005.npy,44,1,5,Rice,101
007_009_004.npy,7,9,4,Colors,53
007_010_005.npy,7,10,5,Colors,44
006_009_005.npy,6,9,5,Light-blue,113
001_003_002.npy,1,3,2,Opaque,67
062_008_003.npy,62,8,3,Realize,63
052_001_001.npy,52,1,1,Shut down,108
006_001_002.npy,6,1,2,Light-blue,106
023_002_004.npy,23,2,4,Food,77
055_005_001.npy,55,5,1,Catch,50
043_010_005.npy,43,10,5,Trap,83
040_010_002.npy,40,10,2,Patience,171
014_004_001.npy,14,4,1,Drawer,66
044_003_003.npy,44,3,3,Rice,95
028_003_004.npy,28,3,4,Where,96
014_001_003.npy,14,1,3,Drawer,33
003_010_002.npy,3,10,2,Green,51
052_008_001.npy,52,8,1,Shut down,93
025_010_002.npy,25,10,2,Uruguay,141
050_005_004.npy,50,5,4,Accept,104
009_010_005.npy,9,10,5,Women,81
041_001_002.npy,41,1,2,Perfume,132
013_010_004.npy,13,10,4,Away,43
005_008_004.npy,5,8,4,Bright,122
006_010_005.npy,6,10,5,Light-blue,82
026_003_001.npy,26,3,1,Country,48
064_009_003.npy,64,9,3,Find,45
048_007_001.npy,48,7,1,Spaghetti,79
059_009_001.npy,59,9,1,Buy,69
011_010_004.npy,11,10,4,Son,51
006_002_005.npy,6,2,5,Light-blue,101
009_006_001.npy,9,6,1,Women,76
005_005_003.npy,5,5,3,Bright,96
010_001_001.npy,10,1,1,Enemy,70
016_009_003.npy,16,9,3,Learn,93
012_010_004.npy,12,10,4,Man,78
018_009_001.npy,18,9,1,Skimmer,60
012_010_002.npy,12,10,2,Man,73
020_003_002.npy,20,3,2,Sweet milk,62
032_008_004.npy,32,8,4,Photo,81
018_006_005.npy,18,6,5,Skimmer,75
015_006_002.npy,15,6,2,Born,48
056_008_002.npy,56,8,2,Help,62
020_005_003.npy,20,5,3,Sweet milk,68
056_007_002.npy,56,7,2,Help,67
004_003_005.npy,4,3,5,Yellow,64
048_002_002.npy,48,2,2,Spaghetti,136
040_006_002.npy,40,6,2,Patience,114
055_004_003.npy,55,4,3,Catch,67
041_002_004.npy,41,2,4,Perfume,140
007_006_004.npy,7,6,4,Colors,76
063_008_001.npy,63,8,1,Give,88
061_003_005.npy,61,3,5,Run,90
010_005_001.npy,10,5,1,Enemy,79
057_006_003.npy,57,6,3,Dance,70
002_004_003.npy,2,4,3,Red,123
056_010_002.npy,56,10,2,Help,104
002_005_002.npy,2,5,2,Red,96
032_002_004.npy,32,2,4,Photo,77
018_001_003.npy,18,1,3,Skimmer,66
017_009_005.npy,17,9,5,Call,42
007_001_001.npy,7,1,1,Colors,56
017_004_003.npy,17,4,3,Call,48
002_009_005.npy,2,9,5,Red,91
043_008_004.npy,43,8,4,Trap,80
010_002_004.npy,10,2,4,Enemy,72
031_003_003.npy,31,3,3,Breakfast,135
010_009_004.npy,10,9,4,Enemy,83
016_010_005.npy,16,10,5,Learn,55
033_007_001.npy,33,7,1,Hungry,78
003_001_004.npy,3,1,4,Green,72
020_008_001.npy,20,8,1,Sweet milk,46
035_007_005.npy,35,7,5,Coin,74
021_002_004.npy,21,2,4,Milk,104
036_005_003.npy,36,5,3,Music,77
062_002_001.npy,62,2,1,Realize,72
062_001_003.npy,62,1,3,Realize,72
028_005_005.npy,28,5,5,Where,56
014_003_001.npy,14,3,1,Drawer,91
028_010_004.npy,28,10,4,Where,113
052_007_001.npy,52,7,1,Shut down,70
023_002_003.npy,23,2,3,Food,79
061_005_005.npy,61,5,5,Run,55
062_007_003.npy,62,7,3,Realize,93
013_002_003.npy,13,2,3,Away,72
023_006_002.npy,23,6,2,Food,79
009_004_002.npy,9,4,2,Women,70
030_005_005.npy,30,5,5,Birthday,132
017_009_002.npy,17,9,2,Call,51
015_001_004.npy,15,1,4,Born,41
017_006_001.npy,17,6,1,Call,75
039_005_002.npy,39,5,2,Name,143
023_005_004.npy,23,5,4,Food,67
030_003_002.npy,30,3,2,Birthday,80
029_001_003.npy,29,1,3,Mock,77
025_002_001.npy,25,2,1,Uruguay,101
030_010_003.npy,30,10,3,Birthday,145
060_009_002.npy,60,9,2,Copy,56
012_002_002.npy,12,2,2,Man,81
047_003_001.npy,47,3,1,Chewing-gum,107
010_008_005.npy,10,8,5,Enemy,50
006_010_002.npy,6,10,2,Light-blue,104
060_009_003.npy,60,9,3,Copy,84
063_004_003.npy,63,4,3,Give,48
032_002_005.npy,32,2,5,Photo,98
053_006_003.npy,53,6,3,Appear,113
038_005_002.npy,38,5,2,None,103
013_007_002.npy,13,7,2,Away,52
020_005_001.npy,20,5,1,Sweet milk,69
019_006_005.npy,19,6,5,Bitter,49
027_003_004.npy,27,3,4,Last name,59
051_009_004.npy,51,9,4,Thanks,88
034_009_003.npy,34,9,3,Map,142
012_007_001.npy,12,7,1,Man,81
009_008_002.npy,9,8,2,Women,78
051_010_003.npy,51,10,3,Thanks,63
047_004_001.npy,47,4,1,Chewing-gum,77
021_002_005.npy,21,2,5,Milk,83
019_001_001.npy,19,1,1,Bitter,52
031_004_002.npy,31,4,2,Breakfast,95
060_007_005.npy,60,7,5,Copy,93
045_009_004.npy,45,9,4,Barbecue,127
040_005_002.npy,40,5,2,Patience,62
041_008_001.npy,41,8,1,Perfume,134
015_004_001.npy,15,4,1,Born,98
059_006_004.npy,59,6,4,Buy,86
046_004_001.npy,46,4,1,Candy,60
032_001_003.npy,32,1,3,Photo,77
009_005_001.npy,9,5,1,Women,99
028_007_003.npy,28,7,3,Where,144
043_009_005.npy,43,9,5,Trap,55
004_010_001.npy,4,10,1,Yellow,43
042_005_002.npy,42,5,2,Deaf,106
045_006_003.npy,45,6,3,Barbecue,117
056_003_005.npy,56,3,5,Help,71
010_002_003.npy,10,2,3,Enemy,74
049_008_004.npy,49,8,4,Yogurt,108
061_009_001.npy,61,9,1,Run,64
051_004_003.npy,51,4,3,Thanks,82
039_001_001.npy,39,1,1,Name,47
061_010_003.npy,61,10,3,Run,60
015_009_004.npy,15,9,4,Born,109
038_010_004.npy,38,10,4,None,49
006_004_004.npy,6,4,4,Light-blue,111
004_005_002.npy,4,5,2,Yellow,64
022_005_001.npy,22,5,1,Water,105
026_005_004.npy,26,5,4,Country,70
064_005_005.npy,64,5,5,Find,74
012_003_003.npy,12,3,3,Man,86
015_007_003.npy,15,7,3,Born,26
003_007_003.npy,3,7,3,Green,52
019_004_003.npy,19,4,3,Bitter,67
009_007_002.npy,9,7,2,Women,81
011_007_002.npy,11,7,2,Son,35
022_003_005.npy,22,3,5,Water,81
038_010_001.npy,38,10,1,None,55
056_002_001.npy,56,2,1,Help,109
029_008_003.npy,29,8,3,Mock,72
060_009_005.npy,60,9,5,Copy,58
062_006_004.npy,62,6,4,Realize,88
008_009_003.npy,8,9,3,Pink,46
063_004_004.npy,63,4,4,Give,75
055_010_004.npy,55,10,4,Catch,30
014_008_001.npy,14,8,1,Drawer,66
057_007_005.npy,57,7,5,Dance,85
052_010_001.npy,52,10,1,Shut down,62
026_004_003.npy,26,4,3,Country,61
025_010_005.npy,25,10,5,Uruguay,78
033_002_005.npy,33,2,5,Hungry,94
002_002_005.npy,2,2,5,Red,71
009_002_003.npy,9,2,3,Women,64
002_010_001.npy,2,10,1,Red,110
016_004_005.npy,16,4,5,Learn,93
028_009_001.npy,28,9,1,Where,139
063_003_002.npy,63,3,2,Give,74
050_007_001.npy,50,7,1,Accept,70
003_001_005.npy,3,1,5,Green,66
062_003_003.npy,62,3,3,Realize,64
052_007_004.npy,52,7,4,Shut down,78
015_010_004.npy,15,10,4,Born,19
029_009_001.npy,29,9,1,Mock,64
052_003_005.npy,52,3,5,Shut down,69
018_009_003.npy,18,9,3,Skimmer,68
026_001_002.npy,26,1,2,Country,65
002_001_005.npy,2,1,5,Red,63
055_006_002.npy,55,6,2,Catch,55
026_007_005.npy,26,7,5,Country,97
020_010_005.npy,20,10,5,Sweet milk,43
016_007_001.npy,16,7,1,Learn,88
063_009_002.npy,63,9,2,Give,71
032_008_003.npy,32,8,3,Photo,89
058_006_004.npy,58,6,4,Bathe,140
058_010_002.npy,58,10,2,Bathe,85
001_008_002.npy,1,8,2,Opaque,41
001_001_003.npy,1,1,3,Opaque,73
015_002_003.npy,15,2,3,Born,134
042_003_003.npy,42,3,3,Deaf,102
053_006_002.npy,53,6,2,Appear,77
058_004_004.npy,58,4,4,Bathe,109
007_009_005.npy,7,9,5,Colors,31
046_005_001.npy,46,5,1,Candy,143
061_004_004.npy,61,4,4,Run,65
022_005_002.npy,22,5,2,Water,63
020_004_003.npy,20,4,3,Sweet milk,59
031_003_002.npy,31,3,2,Breakfast,96
029_008_004.npy,29,8,4,Mock,71
009_009_004.npy,9,9,4,Women,57
040_002_001.npy,40,2,1,Patience,112
031_001_004.npy,31,1,4,Breakfast,119
019_006_003.npy,19,6,3,Bitter,56
049_007_005.npy,49,7,5,Yogurt,91
007_008_002.npy,7,8,2,Colors,46
033_005_004.npy,33,5,4,Hungry,57
039_007_002.npy,39,7,2,Name,48
041_009_004.npy,41,9,4,Perfume,91
020_010_003.npy,20,10,3,Sweet milk,50
053_004_004.npy,53,4,4,Appear,44
036_004_001.npy,36,4,1,Music,65
051_008_005.npy,51,8,5,Thanks,106
026_007_003.npy,26,7,3,Country,51
026_006_002.npy,26,6,2,Country,114
038_009_002.npy,38,9,2,None,87
006_004_003.npy,6,4,3,Light-blue,135
049_010_002.npy,49,10,2,Yogurt,113
032_005_004.npy,32,5,4,Photo,84
015_008_003.npy,15,8,3,Born,79
013_010_002.npy,13,10,2,Away,53
005_006_005.npy,5,6,5,Bright,93
008_001_001.npy,8,1,1,Pink,45
019_008_003.npy,19,8,3,Bitter,55
021_004_001.npy,21,4,1,Milk,106
009_006_005.npy,9,6,5,Women,101
016_006_002.npy,16,6,2,Learn,106
014_002_001.npy,14,2,1,Drawer,42
002_001_001.npy,2,1,1,Red,65
030_002_003.npy,30,2,3,Birthday,83
017_010_004.npy,17,10,4,Call,43
062_009_003.npy,62,9,3,Realize,74
001_002_005.npy,1,2,5,Opaque,59
034_004_004.npy,34,4,4,Map,114
027_008_003.npy,27,8,3,Last name,74
018_009_004.npy,18,9,4,Skimmer,68
044_006_005.npy,44,6,5,Rice,77
001_004_001.npy,1,4,1,Opaque,83
059_008_005.npy,59,8,5,Buy,91
061_006_005.npy,61,6,5,Run,171
041_002_001.npy,41,2,1,Perfume,137
039_002_002.npy,39,2,2,Name,113
032_002_002.npy,32,2,2,Photo,70
040_003_002.npy,40,3,2,Patience,95
010_008_001.npy,10,8,1,Enemy,76
009_004_003.npy,9,4,3,Women,75
042_006_003.npy,42,6,3,Deaf,145
004_004_004.npy,4,4,4,Yellow,72
045_003_002.npy,45,3,2,Barbecue,115
020_010_001.npy,20,10,1,Sweet milk,73
063_007_002.npy,63,7,2,Give,62
030_005_004.npy,30,5,4,Birthday,138
031_002_002.npy,31,2,2,Breakfast,153
045_008_005.npy,45,8,5,Barbecue,109
001_004_005.npy,1,4,5,Opaque,51
038_010_002.npy,38,10,2,None,62
009_003_003.npy,9,3,3,Women,110
038_010_003.npy,38,10,3,None,108
027_009_001.npy,27,9,1,Last name,70
056_005_001.npy,56,5,1,Help,59
051_010_001.npy,51,10,1,Thanks,71
060_006_002.npy,60,6,2,Copy,70
061_003_001.npy,61,3,1,Run,66
053_004_003.npy,53,4,3,Appear,46
020_002_001.npy,20,2,1,Sweet milk,57
052_006_001.npy,52,6,1,Shut down,68
006_009_001.npy,6,9,1,Light-blue,105
037_008_002.npy,37,8,2,Ship,65
033_009_004.npy,33,9,4,Hungry,60
045_005_002.npy,45,5,2,Barbecue,97
022_002_005.npy,22,2,5,Water,78
030_005_003.npy,30,5,3,Birthday,143
012_008_002.npy,12,8,2,Man,140
047_010_004.npy,47,10,4,Chewing-gum,58
062_002_003.npy,62,2,3,Realize,97
046_005_004.npy,46,5,4,Candy,69
052_007_005.npy,52,7,5,Shut down,87
014_009_005.npy,14,9,5,Drawer,50
010_004_003.npy,10,4,3,Enemy,62
020_002_002.npy,20,2,2,Sweet milk,52
027_006_005.npy,27,6,5,Last name,88
038_004_003.npy,38,4,3,None,57
043_005_004.npy,43,5,4,Trap,87
044_009_001.npy,44,9,1,Rice,59
019_007_003.npy,19,7,3,Bitter,42
035_003_002.npy,35,3,2,Coin,64
022_008_001.npy,22,8,1,Water,111
034_010_005.npy,34,10,5,Map,123
043_008_005.npy,43,8,5,Trap,82
004_005_003.npy,4,5,3,Yellow,57
063_001_002.npy,63,1,2,Give,70
019_007_001.npy,19,7,1,Bitter,52
059_010_005.npy,59,10,5,Buy,85
023_009_003.npy,23,9,3,Food,84
035_001_002.npy,35,1,2,Coin,90
045_010_003.npy,45,10,3,Barbecue,135
032_007_002.npy,32,7,2,Photo,74
030_004_002.npy,30,4,2,Birthday,84
039_002_005.npy,39,2,5,Name,92
018_005_001.npy,18,5,1,Skimmer,49
038_007_002.npy,38,7,2,None,79
047_009_005.npy,47,9,5,Chewing-gum,76
014_006_001.npy,14,6,1,Drawer,51
012_009_005.npy,12,9,5,Man,107
017_003_002.npy,17,3,2,Call,62
029_002_004.npy,29,2,4,Mock,75
010_005_002.npy,10,5,2,Enemy,107
034_006_002.npy,34,6,2,Map,124
023_008_001.npy,23,8,1,Food,63
022_008_005.npy,22,8,5,Water,79
027_010_005.npy,27,10,5,Last name,67
057_008_001.npy,57,8,1,Dance,84
056_003_003.npy,56,3,3,Help,52
007_005_005.npy,7,5,5,Colors,65
029_003_004.npy,29,3,4,Mock,62
044_002_004.npy,44,2,4,Rice,56
034_008_003.npy,34,8,3,Map,120
019_008_001.npy,19,8,1,Bitter,79
039_010_004.npy,39,10,4,Name,114
022_002_002.npy,22,2,2,Water,50
038_003_005.npy,38,3,5,None,68
006_007_003.npy,6,7,3,Light-blue,103
007_004_004.npy,7,4,4,Colors,74
039_008_005.npy,39,8,5,Name,111
038_005_001.npy,38,5,1,None,54
044_004_004.npy,44,4,4,Rice,83
017_006_004.npy,17,6,4,Call,50
031_003_001.npy,31,3,1,Breakfast,127
034_006_003.npy,34,6,3,Map,157
053_007_001.npy,53,7,1,Appear,65
015_003_003.npy,15,3,3,Born,47
003_004_005.npy,3,4,5,Green,58
025_008_004.npy,25,8,4,Uruguay,79
019_010_004.npy,19,10,4,Bitter,49
011_001_003.npy,11,1,3,Son,67
007_004_005.npy,7,4,5,Colors,68
031_008_004.npy,31,8,4,Breakfast,104
020_004_002.npy,20,4,2,Sweet milk,76
030_007_004.npy,30,7,4,Birthday,97
008_007_003.npy,8,7,3,Pink,46
039_004_002.npy,39,4,2,Name,96
057_002_002.npy,57,2,2,Dance,115
017_008_005.npy,17,8,5,Call,62
019_007_002.npy,19,7,2,Bitter,55
024_001_001.npy,24,1,1,Argentina,58
004_010_002.npy,4,10,2,Yellow,50
058_009_001.npy,58,9,1,Bathe,61
038_004_005.npy,38,4,5,None,68
032_005_002.npy,32,5,2,Photo,91
060_003_002.npy,60,3,2,Copy,62
056_008_005.npy,56,8,5,Help,45
034_007_005.npy,34,7,5,Map,133
018_001_005.npy,18,1,5,Skimmer,74
018_010_003.npy,18,10,3,Skimmer,74
001_009_005.npy,1,9,5,Opaque,53
045_007_001.npy,45,7,1,Barbecue,110
062_007_001.npy,62,7,1,Realize,55
029_006_002.npy,29,6,2,Mock,101
014_002_002.npy,14,2,2,Drawer,60
039_003_003.npy,39,3,3,Name,63
045_008_002.npy,45,8,2,Barbecue,106
040_006_005.npy,40,6,5,Patience,98
058_005_004.npy,58,5,4,Bathe,79
033_001_005.npy,33,1,5,Hungry,56
010_006_001.npy,10,6,1,Enemy,69
015_006_005.npy,15,6,5,Born,79
011_002_005.npy,11,2,5,Son,64
043_009_002.npy,43,9,2,Trap,95
018_007_004.npy,18,7,4,Skimmer,114
031_005_005.npy,31,5,5,Breakfast,129
027_005_005.npy,27,5,5,Last name,60
047_009_003.npy,47,9,3,Chewing-gum,79
002_008_002.npy,2,8,2,Red,72
035_010_003.npy,35,10,3,Coin,114
019_004_004.npy,19,4,4,Bitter,57
048_004_004.npy,48,4,4,Spaghetti,108
050_003_001.npy,50,3,1,Accept,72
054_006_001.npy,54,6,1,To land,67
030_010_001.npy,30,10,1,Birthday,114
045_003_004.npy,45,3,4,Barbecue,156
001_002_002.npy,1,2,2,Opaque,68
039_010_001.npy,39,10,1,Name,89
023_007_002.npy,23,7,2,Food,91
064_008_005.npy,64,8,5,Find,49
047_008_002.npy,47,8,2,Chewing-gum,76
001_007_002.npy,1,7,2,Opaque,44
055_002_003.npy,55,2,3,Catch,45
059_002_002.npy,59,2,2,Buy,112
049_001_005.npy,49,1,5,Yogurt,172
037_002_001.npy,37,2,1,Ship,143
038_002_001.npy,38,2,1,None,94
062_002_002.npy,62,2,2,Realize,110
052_005_002.npy,52,5,2,Shut down,55
050_010_001.npy,50,10,1,Accept,66
013_008_004.npy,13,8,4,Away,42
033_006_001.npy,33,6,1,Hungry,114
063_010_004.npy,63,10,4,Give,80
036_004_003.npy,36,4,3,Music,70
040_005_004.npy,40,5,4,Patience,121
049_005_001.npy,49,5,1,Yogurt,108
060_009_004.npy,60,9,4,Copy,50
056_004_004.npy,56,4,4,Help,48
011_004_003.npy,11,4,3,Son,73
053_008_001.npy,53,8,1,Appear,114
